FL,27.99618065,-80.6510457
TX,27.9973,-98.0931
FL,28.0042,-82.2936
FL,28.00681436,-82.47646101
FL,28.0145,-82.6923
FL,28.0186,-81.6198
FL,28.02172892,-82.12932289
FL,28.02859059,-82.76900118
FL,28.0316,-82.8214
TX,28.03768727,-97.09301455
FL,28.0444,-82.6795
FL,28.04722715,-81.95884978
TX,28.0482,-97.491
FL,28.0573,-81.5687
TX,28.0614,-97.0411
FL,28.0795,-81.8037
FL,28.08799009,-82.73884458
FL,28.09,-81.7307
FL,28.0914,-82.7798
FL,28.0985,-82.2734
FL,28.1075,-80.5803
TX,28.1087,-97.8061
FL,28.1430129,-80.69558756
FL,28.14391102,-82.74108559
FL,28.15327561,-82.48028585
FL,28.1737,-80.5997
FL,28.1764,-82.5954
FL,28.19683671,-82.75373291
FL,28.22573378,-81.23706892
FL,28.2321,-81.8115
FL,28.23565,-81.66055328
FL,28.23611597,-82.27626613
FL,28.2397,-82.3279
FL,28.24270049,-82.67723901
TX,28.2527,-98.1074
FL,28.25503467,-81.42949196
FL,28.29116423,-80.75908211
FL,28.30183557,-82.70539195
FL,28.31667755,-80.61323061
FL,28.32,-82.2609
TX,28.3491,-98.5688
TX,28.3566,-99.1436
FL,28.35698889,-82.24646667
FL,28.37039671,-80.66729868
FL,28.37711452,-82.64442016
FL,28.3898,-80.6051
FL,28.41944124,-80.79460928
FL,28.46920906,-82.5392425
TX,28.4731,-97.7071
FL,28.47857,-81.630986
FL,28.4807,-81.5518
FL,28.51724828,-81.78506552
FL,28.5192467,-81.35409598
TX,28.5374,-98.144
FL,28.54022121,-80.85438636
FL,28.5412,-81.8727
FL,28.55954521,-82.43392877
FL,28.5704,-81.5298
FL,28.5783,-81.8868
FL,28.5875,-81.6803
FL,28.60475666,-81.33553363
FL,28.62938584,-81.36191062
TX,28.6366,-96.8927
TX,28.6431,-97.4437
FL,28.66007227,-81.31671933
FL,28.6646785,-81.40282866
FL,28.67336726,-81.17914702
FL,28.6812,-81.2763
FL,28.6833,-82.1646
FL,28.69406628,-81.52357566
FL,28.701,-80.9319
FL,28.71875294,-81.37619869
TX,28.7317,-99.7894
TX,28.735854,-100.453048
TX,28.7416,-99.2253
FL,28.7513,-81.1044
FL,28.75405161,-82.52686129
TX,28.7575,-96.2523
FL,28.7578,-81.3397
FL,28.776,-81.7152
FL,28.80167767,-81.82943058
FL,28.81493,-81.33946476
FL,28.8257,-81.4839
FL,28.83243978,-82.3031828
FL,28.8405,-82.0504
TX,28.85364229,-96.99435771
FL,28.8558,-81.0603
TX,28.8633,-97.7059
FL,28.865,-81.9034
TX,28.8683,-99.1074
FL,28.87691333,-81.65288
FL,28.8791,-82.2193
FL,28.89217151,-81.22035
FL,28.8939,-81.3194
FL,28.90843636,-82.60658636
FL,28.9165,-82.0951
FL,28.92720189,-80.90163396
FL,28.93403684,-82.47192895
FL,28.9341,-81.9599
FL,28.9352311,-81.97016825
FL,28.9356,-82.3895
FL,28.94086364,-81.30361636
TX,28.94117143,-95.79665102
TX,28.94901765,-95.4573
TX,28.9492,-98.4316
TX,28.9715,-95.5786
FL,28.9822,-81.7351
FL,28.99172113,-80.99088169
FL,29.0071,-82.0513
TX,29.0322,-95.4699
TX,29.0352,-96.737
